address,lat,lon
10739-10743 JEFFERSON BLVD,34.003133,-118.394249
4248 MCLAUGHLIN AVE,34.000666,-118.417927
4137 MILDRED AVE,33.995764,-118.432294
11801 MCDONALD ST.,33.991239,-118.407849
10436 CULVER BLVD,34.015931,-118.400274
3940 HURON AVE,34.012202,-118.411373
3863 BENTLEY AVE,34.012134,-118.414842
5925 CANTERBURY DR,33.986166,-118.381395
4049 MADISON AVE,34.018645,-118.396523
3864 GIRARD AVE,34.015086,-118.409476
6425 GREEN VALLEY CIR,33.980326,-118.385947
12116 WASHINGTON BLVD,33.997088,-118.424744
10156 FARRAGUT DR,34.014887,-118.394002
6050 CANTERBURY DR,33.983464,-118.382355
4057 DUQUESNE AVE,34.020059,-118.395033
6225 CANTERBURY DR,33.982275,-118.384733
4135 CENTER ST,34.007571,-118.411394
11260 OVERLAND AVE,33.994095,-118.389058
11170 FAIRBANKS WAY,33.999637,-118.397472
10835 FARRAGUT DR,34.007558,-118.400547
3108 RAINTREE CIR,34.009425,-118.390265
3852 BENTLEY AVE,34.012554,-118.414681
5215 SEPULVEDA BLVD,33.998878,-118.399911
3983 HIGUERA ST,34.024653,-118.389144
3449 MCMANUS AVE,34.028129,-118.378372
10775-10779 JEFFERSON BLVD,34.002232,-118.394694
10765 JEFFERSON BLVD,34.002518,-118.394652
10771-10773 JEFFERSON BLVD,34.002362,-118.394628
11163 BRADDOCK DR,34.003698,-118.40653
4029 SAWTELLE BLVD,34.00636,-118.416269
3924 BENTLEY AVE,34.011384,-118.413774
6505 GREEN VALLEY CIR,33.979619,-118.385571
8839 CEDAR AVE,34.230838,-118.45368
11460 WASHINGTON BLVD,34.001568,-118.415697
3906 TILDEN AVE,34.012259,-118.412983
4357 TULLER AVE,34.002996,-118.408713
4034 LA SALLE AVE,34.018473,-118.397242
4114 LE BOURGET AVE,34.015744,-118.400123
4149 LINCOLN AVE,34.01821,-118.393517
4177 MILDRED AVE,33.99466,-118.432252
4239 DUQUESNE AVE,34.017737,-118.39053
5024 WESTWOOD BLVD,34.005342,-118.397646
5421 SELMARAINE DR,33.989695,-118.402861
9905 FARRAGUT DR,34.018514,-118.391746
4019 BLEDSOE AVE,34.005653,-118.418104
3304 SUMMERTIME LN,34.00508,-118.390164
12416 WASHINGTON PL,33.998897,-118.430732
3150 ROBERTS AVE,34.029902,-118.377482
3902 SPAD PL,34.015019,-118.408564
3404 CAROLINE AVE,34.028444,-118.382049
4927 INDIAN WOOD RD,34.005696,-118.390262
4037 HARTER AVE,34.008662,-118.411092
6605 GREEN VALLEY CIR,33.978718,-118.385885
4321 SAWTELLE BLVD,34.001759,-118.411159
3345 MCMANUS AVE,34.029624,-118.378969
9207 SUMMERTIME LN,34.005941,-118.392203
3833 HURON AVE,34.013886,-118.413524
4378 VINTON AVE,34.011578,-118.393524
5168 EMPORIA AVE,33.991436,-118.406225
4822 SALEM VILLAGE DR,34.010521,-118.389571
4221 LA SALLE AVE,34.015667,-118.392846
11208 SEGRELL WAY,33.994737,-118.396393
9033 LUCERNE AVE,34.022405,-118.386999
3140 ROBERTS AVE,34.030091,-118.377622
5515 KINSTON AVE,34.000009,-118.393307
14211 SUMMERTIME LN,34.003521,-118.390506
5875 DOVERWOOD DR,33.98253,-118.389972
11223 BRADDOCK DR,34.002469,-118.407441
3317 HELMS AVE,34.029149,-118.383831
3321 HELMS AVE,34.029018,-118.38387
11326 STEVENS AVE,33.992588,-118.3931
5651 SUMNER WAY,33.984788,-118.383225
5927 HILL RD,33.996272,-118.38531
9034 CARSON ST,34.02269,-118.387456
4233 LAFAYETTE PL,34.018604,-118.390142
4933 INDIAN WOOD RD,34.005702,-118.389663
6355 GREEN VALLEY CIR,33.98096,-118.386484
3827 COLLEGE AVE,34.01517,-118.411478
3846 COLLEGE AVE,34.014997,-118.410583
12306 SUMMERTIME LN,34.004701,-118.391327
5900 CANTERBURY DR,33.986418,-118.380761
3834 VER HALEN CT,34.017892,-118.375678
5106 VELVET LN,34.009823,-118.387535
6665 GREEN VALLEY CIR,33.978994,-118.386733
5348 BLANCO WAY,33.995287,-118.399124
4121 LINCOLN AVE,34.018589,-118.394452
4271 MADISON AVE,34.015714,-118.39087
4125 MILTON AVE,34.010107,-118.40841
4804 MAYTIME LN,34.003829,-118.391857
5900 CANTERBURY DR,33.986418,-118.380761
4063 LINCOLN AVE,34.019318,-118.395444
9016 HUBBARD ST,34.023559,-118.387863
12470 WASHINGTON PL,33.998484,-118.431699
5901 CANTERBURY DR,33.986689,-118.381495
4923 INDIAN WOOD RD,34.005809,-118.390426
4039 LAMARR AVE,34.012697,-118.404006
5625 GREEN VALLEY CIR,33.98221,-118.386103
4610 MAYTIME LN,34.004365,-118.392228
3862 TILDEN AVE,34.013251,-118.413472
4116 HIGUERA ST,34.023973,-118.387143
4130 BALDWIN AVE,34.016595,-118.395494
11605 WASHINGTON BLVD,33.970635,-118.064747
5820 DAVID AVE,34.03438,-118.371569
10747 KELMORE ST,33.998203,-118.389246
5974 BUCKINGHAM PKWY,33.986018,-118.383031
7211 SUMMERTIME LN,34.005269,-118.391171
11290 GRAYRIDGE DR,33.99371,-118.390677
6605 GREEN VALLEY CIR,33.978718,-118.385885
5900 CANTERBURY DR,33.986418,-118.380761
12825 SHORT AVE,33.989579,-118.430667
3340 HELMS AVE,34.028664,-118.383168
3336 HELMS AVE,34.028782,-118.383213
6435 GREEN VALLEY CIR,33.980055,-118.385834
8957 CARSON ST,34.024098,-118.386972
6625 GREEN VALLEY CIR,33.978806,-118.386005
4330 HUNTLEY AVE,34.002749,-118.410183
10932 BARMAN AVE,34.007691,-118.403899
3429 MCMANUS AVE,34.028597,-118.37858
11449 SEGRELL WAY,33.991007,-118.397389
4808 HOLLOW CORNER RD,34.007974,-118.391028
11462 PATOM DR,33.990913,-118.398902
4150 COMMONWEALTH AVE,34.006937,-118.411117
5575 KINSTON AVE,33.999423,-118.392868
5215 SEPULVEDA BLVD,33.998878,-118.399911
6405 GREEN VALLEY CIR,33.980434,-118.385515
11909 WASHINGTON BLVD,33.998248,-118.420049
11260 OVERLAND AVE,33.994095,-118.389058
5312 KALEIN DR,33.996776,-118.39968
4350 OVERLAND AVE,34.010871,-118.399363
6665 GREEN VALLEY CIR,33.978994,-118.386733
3621 WESLEY ST,34.024125,-118.38545
6625 GREEN VALLEY CIR,33.978806,-118.386005
13202 SUMMERTIME LN,34.004064,-118.39043
5870 GREEN VALLEY CIR,33.983017,-118.389825
3836 BLEDSOE AVE,34.009628,-118.420515
3205 RAINTREE CIR,34.009454,-118.390034
4024 MEIER ST,33.995877,-118.436353
4256 MCCONNELL BLVD,33.992514,-118.432408
4178 COMMONWEALTH AVE,34.006456,-118.410108
6405 GREEN VALLEY CIR,33.980434,-118.385515
4120 WADE ST,33.994958,-118.434113
4113 TILDEN AVE,34.008572,-118.409619
4113 CHARLES AVE,34.01062,-118.40846
4249 KEYSTONE AVE,34.011041,-118.398843
8891 CARSON ST,34.025606,-118.385939
4254 LA SALLE AVE,34.015616,-118.391526
4119 CENTER ST,34.007749,-118.411887
4127 LA SALLE AVE,34.016912,-118.395261
6250 BUCKINGHAM PKWY,33.982556,-118.385453
5900 CANTERBURY DR,33.986418,-118.380761
10921 PICKFORD WAY,34.001898,-118.39596
5845 DOVERWOOD DR,33.982592,-118.389276
3823 PERHAM DR,34.01775,-118.378032
5900 CANTERBURY DR,33.986418,-118.380761
5528 KINSTON AVE,34.000238,-118.392519
5656 CANTERBURY DR,33.988114,-118.379879
5870 GREEN VALLEY CIR,33.983017,-118.389825
4035 WADE ST,33.996319,-118.434292
4249 REVERE PL,34.013765,-118.39306
6001 CANTERBURY DR,33.984977,-118.382361
5035 WESTWOOD BLVD,34.004855,-118.397858
4147 COMMONWEALTH AVE,34.006736,-118.411471
6565 GREEN VALLEY CIR,33.979698,-118.386769
5974 BUCKINGHAM PKWY,33.986018,-118.383031
4810 HOLLOW CORNER RD,34.00755,-118.390801
1105 SUMMERTIME LN,34.005962,-118.391572
4921 INDIAN WOOD RD,34.005972,-118.390629
5674 WINDSOR WAY,33.985306,-118.38305
4225 LA SALLE AVE,34.015594,-118.392706
4112 MADISON AVE,34.018401,-118.394733
4234 SAWTELLE BLVD,34.003761,-118.413462
6024 BUCKINGHAM PKWY,33.985291,-118.383647
6060 BUCKINGHAM PKWY,33.984783,-118.383776
6000 BUCKINGHAM PKWY,33.985607,-118.383422
5650 CAMBRIDGE WAY,33.986908,-118.381898
6151 CANTERBURY DR,33.983256,-118.383459
11216 FRANKLIN AVE,34.001456,-118.405792
6515 GREEN VALLEY CIR,33.979403,-118.385601
10927 LINDBLADE ST,34.008523,-118.404898
6305 GREEN VALLEY CIR,33.98098,-118.385602
4210 DUQUESNE AVE,34.018653,-118.391085
5625 CAMBRIDGE WAY,33.987132,-118.380935
5600 KENSINGTON WAY,33.982937,-118.384862
5875 DOVERWOOD DR,33.98253,-118.389972
6151 CANTERBURY DR,33.983256,-118.383459
6225 CANTERBURY DR,33.982275,-118.384733
5650 CAMBRIDGE WAY,33.986908,-118.381898
5900 CANTERBURY DR,33.986418,-118.380761
3627 SCHAEFER ST,34.023693,-118.383618
10810 DESHIRE PL,34.000457,-118.392507
11117 BARMAN AVE,34.005276,-118.406381
5900 CANTERBURY DR,33.986418,-118.380761
3454 CATTARAUGUS AVE,34.027558,-118.37962
4249 EAST BLVD,33.99987,-118.419034
5845 DOVERWOOD DR,33.982592,-118.389276
4233 VINTON AVE,34.014487,-118.397225
4231 IRVING PL,34.019527,-118.389602
3434 CAROLINE AVE,34.027681,-118.38168
3867 PROSPECT AVE,34.013679,-118.41179
3822 GIRARD AVE,34.016046,-118.410231
11202 SEGRELL WAY,33.994881,-118.396398
3335 SHERBOURNE DR,34.029198,-118.38183
8617 HIGUERA ST,34.022978,-118.384121
5408 EMPORIA AVE,33.989353,-118.402851
4244 REVERE PL,34.014219,-118.392953
4272 MILDRED AVE,33.992185,-118.431264
4907 INDIAN WOOD RD,34.007003,-118.391441
5870 GREEN VALLEY CIR,33.983017,-118.389825
4125 MILDRED AVE,33.99608,-118.432456
3867 GLOBE AVE,34.010112,-118.417783
10753 NORTHGATE ST,34.001181,-118.38921
5600 KENSINGTON WAY,33.982937,-118.384862
6225 CANTERBURY DR,33.982275,-118.384733
11260 OVERLAND AVE,33.994095,-118.389058
3643 SCHAEFER ST,34.023335,-118.383732
9301 LUCERNE AVE,34.020891,-118.387958
6315 GREEN VALLEY CIR,33.980735,-118.385537
4133 MENTONE AVE,34.014287,-118.400719
11308 SUMMERTIME LN,34.005366,-118.392116
3314 SUMMERTIME LN,34.004865,-118.389854
10744 OREGON AVE,34.015268,-118.405596
5951 CANTERBURY DR,33.985957,-118.381974
11701 WASHINGTON BLVD,33.970819,-118.062218
9028 LUCERNE AVE,34.022348,-118.386388
4745 MAYTIME LN,34.004269,-118.39315
6124 BUCKINGHAM PKWY,33.983801,-118.383964
11124 ORVILLE ST,33.997566,-118.400409
10956 PICKFORD WAY,34.000841,-118.395914
10935 CULVER BLVD,34.009638,-118.406501
9615 LUCERNE AVE,34.01926,-118.389419
11067 WESTWOOD BLVD,34.001301,-118.398113
5143 PICKFORD WAY,34.004524,-118.395368
3827 SAWTELLE BLVD,34.010506,-118.419391
14109 SUMMERTIME LN,34.003413,-118.390482
5112 SUMMERTIME LN,34.004798,-118.390561
6355 GREEN VALLEY CIR,33.98096,-118.386484
5674 WINDSOR WAY,33.985306,-118.38305
10114 SUMMERTIME LN,34.00548,-118.392374
5950 BUCKINGHAM PKWY,33.98647,-118.382359
4044 COLONIAL AVE,33.99791,-118.430043
11270 BRADDOCK DR,34.000958,-118.407911
4115 MILTON AVE,34.010184,-118.408675
4111 MILTON AVE,34.010352,-118.408827
13107 SUMMERTIME LN,34.004258,-118.390647
6174 BUCKINGHAM PKWY,33.983251,-118.3844
10839 JEFFERSON BLVD,34.001096,-118.395359
4522 JASMINE AVE,34.008208,-118.39408
4309 DUQUESNE AVE,34.01742,-118.390185
5870 GREEN VALLEY CIR,33.983017,-118.389825
10747 NORTHGATE ST,34.001031,-118.389009
4306 RAINTREE CIR,34.008453,-118.389532
3109 SUMMERTIME LN,34.004873,-118.390063
12582 WASHINGTON PL,33.997778,-118.433155
4808 HOLLOW CORNER RD,34.007974,-118.391028
5900 CANTERBURY DR,33.986418,-118.380761
11430 SEGRELL WAY,33.991097,-118.396688
3264 CATTARAUGUS AVE,34.030974,-118.381394
3950 GLENCOE AVE,33.992971,-118.444323
14309 SUMMERTIME LN,34.003439,-118.390538
4159 BALDWIN AVE,34.015785,-118.394932
10748 CRANKS RD,33.99555,-118.387355
4353 MCCONNELL BLVD,33.990322,-118.430836
10728 FARRAGUT DR,34.008986,-118.398841
4076 SAWTELLE BLVD,34.005434,-118.415017
4177 INCE BLVD,34.02108,-118.388033
4173 INCE BLVD,34.021134,-118.388179
4494 JASMINE AVE,34.008922,-118.392596
9747 BRADDOCK DR,34.020459,-118.394008
9743 BRADDOCK DR,34.020578,-118.393915
4075 LAFAYETTE PL,34.020723,-118.393798
11250 PLAYA ST,33.9918,-118.392102
4028 TULLER AVE,34.007537,-118.413944
4085 GLOBE AVE,34.005455,-118.414664
10861 KELMORE ST,33.997838,-118.391393
6199 CANTERBURY DR,33.982843,-118.384208
6425 GREEN VALLEY CIR,33.980326,-118.385947
5016 CASCADE CT,34.009739,-118.388116
3937 REDWOOD AVE,33.993944,-118.443063
8103 RAINTREE CIR,34.008279,-118.390156
12827 SHORT AVE,33.989527,-118.430773
5974 BUCKINGHAM PKWY,33.986018,-118.383031
5625 WINDSOR WAY,33.985694,-118.382236
7515 HANNUM AVE,33.989359,-118.390982
4070 MINERVA AVE,34.004205,-118.417486
10816 BARMAN AVE,34.009855,-118.402245
8911 CARSON ST,34.025243,-118.386058
3900 LENAWEE AVE,34.01605,-118.374698
11352 WASHINGTON PL,34.006506,-118.417406
5215 SEPULVEDA BLVD,33.998878,-118.399911
5205 SUMMERTIME LN,34.004627,-118.390658
2907 SENTNEY AVE,34.031085,-118.376445
3910 SPAD PL,34.014836,-118.408419
5916 STONEVIEW DR,34.014718,-118.37551
4616 MAYTIME LN,34.004475,-118.392327
10115 SUMMERTIME LN,34.005403,-118.392439
5816 ERNEST AVE,34.03388,-118.372373
4227 JACKSON AVE,34.01383,-118.394076
4826 HOLLOW CORNER RD,34.006922,-118.390116
3824 PERHAM DR,34.017716,-118.377363
4189 MILDRED AVE,33.994333,-118.432204
4249 EAST BLVD,33.99987,-118.419034
4212 OVERLAND AVE,34.012516,-118.400816
13210 SUMMERTIME LN,34.004158,-118.390469
12239 WASHINGTON BLVD,33.997453,-118.426793
4241 SAWTELLE BLVD,34.003226,-118.413483
3831 WESTWOOD BLVD,34.016134,-118.409074
4921 INDIAN WOOD RD,34.005972,-118.390629
8109 RAINTREE CIR,34.008326,-118.390112
6355 GREEN VALLEY CIR,33.98096,-118.386484
3540 SCHAEFER ST,34.026011,-118.382301
4612 MAYTIME LN,34.004346,-118.392276
10917 FAIRBANKS WAY,34.002298,-118.39669
10913 FAIRBANKS WAY,34.002425,-118.396627
11130 BRADDOCK DR,34.004303,-118.405437
10921 FAIRBANKS WAY,34.002171,-118.396753
12304 WASHINGTON PL,33.99969,-118.429059
4912 SAINT LOUIS CT,34.010552,-118.388554
3202 SUMMERTIME LN,34.005084,-118.390267
9900 CULVER BLVD,34.020813,-118.396662
13103 SUMMERTIME LN,34.004105,-118.390505
4243 VINTON AVE,34.014272,-118.397019
3414 MCMANUS AVE,34.029209,-118.378222
4024 COLONIAL AVE,33.998356,-118.430383
4217 NEOSHO AVE,33.993936,-118.430599
4133 ELENDA ST,34.01072,-118.407018
11415 SEGRELL WAY,33.991596,-118.396913
13207 SUMMERTIME LN,34.004241,-118.390657
6001 CANTERBURY DR,33.984977,-118.382361
4826 HOLLOW CORNER RD,34.006922,-118.390116
5703 STEVER CT,33.996657,-118.390115
3859 TILDEN AVE,34.01275,-118.41387
5950 CANTERBURY DR,33.985002,-118.381573
3316 CAROLINE AVE,34.02962,-118.382417
3961 HURON AVE,34.011375,-118.41165
3965 HURON AVE,34.011381,-118.411404
5674 SUMNER WAY,33.984215,-118.383561
4025 MINERVA AVE,34.005095,-118.418822
13311 SUMMERTIME LN,34.004177,-118.390376
4215 KEYSTONE AVE,34.011792,-118.399563
5900 CANTERBURY DR,33.986418,-118.380761
8111 SUMMERTIME LN,34.005613,-118.391702
3865 MIDWAY AVE,34.015654,-118.407757
10770 DESHIRE PL,34.002016,-118.391795
5102 HUCK FINN LN,34.008279,-118.388477
4911 INDIAN WOOD RD,34.006411,-118.391078
5950 CANTERBURY DR,33.985002,-118.381573
4360 GLOBE AVE,34.002691,-118.408756
10918 BARMAN AVE,34.008055,-118.403627
11124 FAIRBANKS WAY,34.000145,-118.397202
8898 HUBBARD ST,34.025643,-118.386373
3603 HELMS AVE,34.024499,-118.384352
4391 MENTONE AVE,34.009516,-118.395228
7203 SUMMERTIME LN,34.004975,-118.391397
5008 MAYTIME LN,34.003251,-118.3911
6405 GREEN VALLEY CIR,33.980434,-118.385515
10782 GALVIN ST,33.999875,-118.389946
5625 GREEN VALLEY CIR,33.98221,-118.386103
11257 WOOLFORD ST,33.99454,-118.40225
6000 CANTERBURY DR,33.984158,-118.381973
3945 REDWOOD AVE,33.993692,-118.442932
4045 LINCOLN AVE,34.019367,-118.395999
5600 KENSINGTON WAY,33.982937,-118.384862
6174 BUCKINGHAM PKWY,33.983251,-118.3844
11260 OVERLAND AVE,33.994095,-118.389058
4204 MCCONNELL BLVD,33.993933,-118.432613
10831 FARRAGUT DR,34.007682,-118.400453
3960 TULLER AVE,34.009337,-118.415298
6565 GREEN VALLEY CIR,33.979698,-118.386769
4108 HURON AVE,34.009706,-118.408732
3950 HURON AVE,34.011984,-118.41115
6150 BUCKINGHAM PKWY,33.983479,-118.384127
3835 LENAWEE AVE,34.017896,-118.375488
5870 GREEN VALLEY CIR,33.983017,-118.389825
4020 BERRYMAN AVE,34.004976,-118.419155
10827 BRADDOCK DR,34.009319,-118.402263
5870 GREEN VALLEY CIR,33.983017,-118.389825
5950 CANTERBURY DR,33.985002,-118.381573
5001 SHOWBOAT PL,34.007835,-118.389325
4078 INCE BLVD,34.022898,-118.389652
6050 CANTERBURY DR,33.983464,-118.382355
6375 GREEN VALLEY CIR,33.981016,-118.386654
6100 GREEN VALLEY CIR,33.981778,-118.385688
4239 MADISON AVE,34.016148,-118.391712
3818 GIRARD AVE,34.016144,-118.410312
10937 PICKFORD WAY,34.001517,-118.396149
5035 MAYTIME LN,34.002558,-118.390946
11470 WASHINGTON PL,34.00518,-118.419425
10933 LINDBLADE ST,34.008405,-118.40499
3038 REID AVE,34.030457,-118.37669
11135 BARMAN AVE,34.004698,-118.406828
11210 HUNTLEY PL,34.000406,-118.405146
4265 MILDRED AVE,33.992342,-118.431917
8221 RAINTREE CIR,34.007924,-118.389985
11413 PATOM DR,33.99176,-118.398801
7711 HANNUM AVE,33.988954,-118.390763
11284 CULVER BLVD,34.002432,-118.411419
10804 WHITBURN ST,33.998101,-118.390563
5367 EMPORIA AVE,33.989401,-118.40377
4045 CENTINELA AVE,33.99799,-118.429597
4284 MOORE ST,33.991579,-118.432446
4220 LAFAYETTE PL,34.019299,-118.39018
4068 TILDEN AVE,34.009056,-118.409775
6225 CANTERBURY DR,33.982275,-118.384733
4239 KEYSTONE AVE,34.011255,-118.399049
5306 RAINTREE CIR,34.008792,-118.390053
10850 GARLAND DR,34.011646,-118.406248
2307 SUMMERTIME LN,34.005605,-118.391115
4822 HOLLOW CORNER RD,34.007123,-118.390292
4360 LE BOURGET AVE,34.010985,-118.395265
8204 RAINTREE CIR,34.008021,-118.390038
5338 SELMARAINE DR,33.990611,-118.403499
10741 CRANKS RD,33.996192,-118.387244
4810 HOLLOW CORNER RD,34.00755,-118.390801
11836 ATLANTIC AVE,33.998909,-118.419737
11200 MCDONALD ST,33.996009,-118.401908
6375 GREEN VALLEY CIR,33.981016,-118.386654
5111 GASLIGHT LN,34.007165,-118.38855
5206 RAINTREE CIR,34.008801,-118.390642
5835 TELLEFSON RD,33.994584,-118.387715
5913 TELLEFSON RD,33.994137,-118.386883
4041 CENTINELA AVE,33.998143,-118.429574
4531 JASMINE AVE,34.008499,-118.394834
4027 LINCOLN AVE,34.019759,-118.396463
4325 SAWTELLE BLVD,34.00168,-118.411037
4145 ELENDA ST,34.010532,-118.406813
5625 GREEN VALLEY CIR,33.98221,-118.386103
4137 TULLER AVE,34.00593,-118.412951
5816 CANTERBURY DR,33.987088,-118.380358
10751 STEPHON TER,33.99523,-118.387207
4208 SUMMERTIME LN,34.004384,-118.390356
6305 GREEN VALLEY CIR,33.98098,-118.385602
5674 WINDSOR WAY,33.985306,-118.38305
5717 CANTERBURY DR,33.988284,-118.380008
4232 DUQUESNE AVE,34.018336,-118.390376
4262 VINTON AVE,34.014154,-118.396165
3583 SCHAEFER ST,34.024889,-118.383238
10712 WHITBURN ST,33.998911,-118.387966
5651 SUMNER WAY,33.984788,-118.383225
12823 SHORT AVE,33.989577,-118.430471
10906 PICKFORD WAY,34.002107,-118.395283
5845 DOVERWOOD DR,33.982592,-118.389276
6039 LINDA WAY,33.998515,-118.383521
3949 TILDEN AVE,34.011119,-118.412611
10840 VENICE BLVD,34.016695,-118.40982
4212 VINTON AVE,34.015228,-118.397194
6199 CANTERBURY DR,33.982843,-118.384208
5010 RAINBOWS END,34.00748,-118.389522
1318 RAINTREE CIR,34.009177,-118.389401
3209 RAINTREE CIR,34.00942,-118.390001
10869 STEVER ST,33.997118,-118.391558
5625 WINDSOR WAY,33.985694,-118.382236
11260 OVERLAND AVE,33.994095,-118.389058
3621 HELMS AVE,34.024021,-118.384504
5625 WINDSOR WAY,33.985694,-118.382236
4215 DUQUESNE AVE,34.018099,-118.391232
10703 NORTHGATE ST,34.000839,-118.387568
12222 WASHINGTON BLVD,33.99692,-118.426374
3321 MCMANUS AVE,34.030253,-118.379209
14206 SUMMERTIME LN,34.003545,-118.390381
5625 GREEN VALLEY CIR,33.98221,-118.386103
10826 WAGNER ST,34.010562,-118.403648
4907 INDIAN WOOD RD,34.007003,-118.391441
10823 OREGON AVE,34.014216,-118.40748
8956 HUBBARD ST,34.024202,-118.387504
14110 SUMMERTIME LN,34.00345,-118.390573
4814 HOLLOW CORNER RD,34.007428,-118.390597
11208 SUMMERTIME LN,34.005348,-118.39212
4324 MOORE ST,33.990824,-118.431878
11248 HANNUM AVE,33.993678,-118.394061
4304 DUQUESNE AVE,34.018009,-118.389697
11171 WAGNER ST,34.004997,-118.408781
4067 LINCOLN AVE,34.01916,-118.395319
4309 SUMMERTIME LN,34.004436,-118.390313
3812 WESTWOOD BLVD,34.016786,-118.408977
10825 GARFIELD AVE,34.00888,-118.401581
3933 REDWOOD AVE,33.99407,-118.443129
4125 IRVING PL,34.021146,-118.392275
6000 I CANTERBURY DR,33.998214,-118.394059
11237 GARFIELD AVE,34.001595,-118.407078
10841 OREGON AVE,34.013913,-118.407803
4066 SAWTELLE BLVD,34.005675,-118.415154
4023 BOISE AVE,33.997535,-118.432447
11151 CULVER BLVD,34.00603,-118.409365
4227 INCE BLVD,34.02076,-118.386988
6325 GREEN VALLEY CIR,33.980497,-118.385852
4917 INDIAN WOOD RD,34.006477,-118.390611
3528 WESLEY ST,34.026444,-118.384143
6050 CANTERBURY DR,33.983464,-118.382355
3823 MIDWAY AVE,34.016699,-118.408498
4141 ELENDA ST,34.01064,-118.406885
4150 LAFAYETTE PL,34.020249,-118.391996
3422 FAY AVE,34.028733,-118.379047
6174 BUCKINGHAM PKWY,33.983251,-118.3844
5625 GREEN VALLEY CIR,33.98221,-118.386103
5951 CANTERBURY DR,33.985957,-118.381974
11003 CULVER BLVD,34.008456,-118.407382
3407 HELMS AVE,34.028062,-118.383411
3848 SPAD PL,34.015723,-118.409105
2103 SUMMERTIME LN,34.005367,-118.390746
6275 CANTERBURY DR,33.982025,-118.385228
11032 ALETTA AVE,34.008153,-118.408288
5117 RAINTREE CIR,34.009061,-118.390431
11131 LINDBLADE ST,34.00539,-118.407406
9102 SUMMERTIME LN,34.005766,-118.391922
4031 ROSABELL ST,33.995444,-118.435854
4830 HOLLOW CORNER RD,34.007084,-118.389741
3868 TILDEN AVE,34.013031,-118.413338
4316 MILDRED AVE,33.991233,-118.431126
4627 MAYTIME LN,34.00455,-118.392998
9051 LUCERNE AVE,34.02202,-118.387351
3872 COLLEGE AVE,34.014319,-118.410408
4067 LINCOLN AVE,34.01916,-118.395319
5025 MAYTIME LN,34.0027,-118.391206
4058 MADISON AVE,34.019009,-118.395912
3856 HOWARDVIEW CT,34.016699,-118.376463
3900 STONEVIEW DR,34.016021,-118.377555
10206 SUMMERTIME LN,34.005605,-118.392454
4169 KEYSTONE AVE,34.012839,-118.400568
4430 VINTON AVE,34.010118,-118.39306
4284 SAWTELLE BLVD,34.0028,-118.412072
4213 JACKSON AVE,34.014204,-118.394309
8217 RAINTREE CIR,34.007893,-118.390142
1307 RAINTREE CIR,34.009095,-118.389535
4063 HURON AVE,34.009907,-118.40973
6050 CANTERBURY DR,33.983464,-118.382355
5845 DOVERWOOD DR,33.982592,-118.389276
7309 SUMMERTIME LN,34.005383,-118.391158
3801 COLLEGE AVE,34.015459,-118.412167
5950 BUCKINGHAM PKWY,33.98647,-118.382359
10678 DRAKEWOOD AVE,33.998227,-118.387084
5019 FAIRBANKS WAY,34.00562,-118.397487
6903 HANNUM AVE,33.991313,-118.392932
5906 BLAIRSTONE DR,34.015415,-118.375205
6505 GREEN VALLEY CIR,33.979619,-118.385571
4022 BOISE AVE,33.997544,-118.432452
4125 HURON AVE,34.009053,-118.408603
5950 CANTERBURY DR,33.985002,-118.381573
6000 CANTERBURY DR,33.984158,-118.381973
4427 SAWTELLE BLVD,34.001059,-118.410279
5025 PICKFORD WAY,34.005952,-118.39671
5103 BOUNTY LN,34.008856,-118.388183
5875 DOVERWOOD DR,33.98253,-118.389972
5845 DOVERWOOD DR,33.982592,-118.389276
3922 GLENCOE AVE,33.993845,-118.444788
5218 BERRYMAN AVE,33.993335,-118.40209
4054 WADE ST,33.996017,-118.434251
5301 SUMMERTIME LN,34.004794,-118.390413
8321 RAINTREE CIR,34.008015,-118.389631
7207 RAINTREE CIR,34.008248,-118.390869
5950 CANTERBURY DR,33.985002,-118.381573
6223 GREEN VALLEY CIR,33.981123,-118.38564
3842 TILDEN AVE,34.013623,-118.413836
10778 NORTHGATE ST,34.000864,-118.3901
10770 BARMAN AVE,34.010335,-118.401852
5951 CANTERBURY DR,33.985957,-118.381974
4831 MAYTIME LN,34.003546,-118.392245
4311 DUQUESNE AVE,34.017467,-118.390149
11308 STEVENS AVE,33.993082,-118.393119
11260 OVERLAND AVE,33.994095,-118.389058
4182 LE BOURGET AVE,34.014274,-118.398781
3101 RAINTREE CIR,34.009434,-118.390346
13307 SUMMERTIME LN,34.004217,-118.390667
5901 CANTERBURY DR,33.986689,-118.381495
5109 OVERLAND AVE,34.005647,-118.39525
5005 STONEY CREEK RD,34.005977,-118.389267
4802 HOLLOW CORNER RD,34.00735,-118.391204
6425 GREEN VALLEY CIR,33.980326,-118.385947
3598 HELMS AVE,34.024545,-118.383757
6199 CANTERBURY DR,33.982843,-118.384208
11446 DILLER AVE,33.991518,-118.399414
11101 SUMMERTIME LN,34.005023,-118.391966
3130 REID AVE,34.02922,-118.376218
4117 NEOSHO AVE,33.99626,-118.430936
5870 GREEN VALLEY CIR,33.983017,-118.389825
5804 VICSTONE CT,34.016918,-118.374091
4244 MCCONNELL BLVD,33.992787,-118.432448
11217 RUDMAN DR,33.994719,-118.392034
11053 BRADDOCK DR,34.005468,-118.405212
